maxdepth,ROC,Sens,Spec,ROCSD,SensSD,SpecSD,model
6,0.7606647932775982,0.7030540540540541,0.7347340301974449,0.05724453587866841,0.08443326847680677,0.07787472647601523,Decision_Tree
1,0.7494628417616223,0.6021846846846847,0.8967409988385598,0.04034312536015545,0.07322175889889536,0.042800563176292106,Decision_Tree
2,0.7355432126377248,0.6417087087087087,0.809144018583043,0.04968108356403118,0.07711681268748284,0.07483249538422419,Decision_Tree
3,0.7335212472925887,0.6607597597597598,0.7809883855981417,0.05102147418462526,0.07401574759380386,0.07226673481742711,Decision_Tree
4,0.731009923250777,0.6691141141141141,0.7664134727061557,0.05142276997196428,0.07390804435249074,0.0758764704438198,Decision_Tree
5,0.7293583230442987,0.6767747747747748,0.7468048780487805,0.05101812386997864,0.0758410582245769,0.07682340651499575,Decision_Tree
6,0.7300895874097093,0.6670255255255255,0.7153554006968641,0.052978625327832346,0.08083030900310204,0.07858181667487273,Decision_Tree
1,0.7311368459051386,0.5418648648648648,0.9204088269454123,0.04116461799766777,0.0759018857610879,0.038180755249808705,Decision_Tree
2,0.7281293100591881,0.6019174174174174,0.8060023228803717,0.050368680839414266,0.08460872206389342,0.08483850641198967,Decision_Tree
3,0.7325922167812412,0.6203453453453454,0.7772799070847851,0.05256536946982513,0.07962004204535716,0.0790217958339796,Decision_Tree
4,0.7300508287032678,0.6258888888888889,0.7646051103368177,0.05255181746716572,0.07791381289147051,0.08098972356466885,Decision_Tree
5,0.724795607018168,0.6346366366366366,0.7449349593495935,0.053035310499391516,0.07838195880106662,0.08090265392189998,Decision_Tree
6,0.7136442609857244,0.644912912912913,0.6879976771196283,0.05573865893094487,0.08497308863091776,0.08625277579818559,Decision_Tree
1,0.7350079966726308,0.5635270270270271,0.9064889663182346,0.04196127893081153,0.07958803872297679,0.04620150296781264,Decision_Tree
2,0.7200305322744347,0.6087507507507508,0.8043821138211382,0.048642273343230534,0.08553415039452145,0.08510718982070453,Decision_Tree
3,0.7188120175925053,0.6234924924924925,0.7775214866434379,0.051503338593383845,0.08214855996415267,0.08391826309132673,Decision_Tree
4,0.7167169556315898,0.6342087087087087,0.7533368176538908,0.053803896065112475,0.08169241901878804,0.08206572839448835,Decision_Tree
5,0.7139206105059763,0.644012012012012,0.7363182346109175,0.05430475581468674,0.08239184006159364,0.08318863877043249,Decision_Tree
6,0.7093723283387917,0.6508618618618619,0.6986771196283391,0.05707383569135061,0.08811289750052478,0.08283615331165538,Decision_Tree
1,0.7512265174582248,0.6071951951951952,0.8952578397212544,0.041866584499765644,0.07200694648948283,0.04409903412878537,Decision_Tree
2,0.7593397042512896,0.673966966966967,0.801137049941928,0.045302843090258504,0.07161328696844092,0.06674622960982052,Decision_Tree
3,0.7605443989285453,0.6869024024024024,0.7886933797909408,0.04697931637492055,0.07225273123966611,0.07142809622183782,Decision_Tree
4,0.751947538130465,0.6913498498498498,0.7793170731707317,0.050229308994268654,0.07546147380008592,0.0712698713825644,Decision_Tree
5,0.7465583859120445,0.6907552552552553,0.7626062717770035,0.051619527533211515,0.07753907335545365,0.07078211741543222,Decision_Tree
6,0.7468805617464154,0.6754714714714715,0.7356236933797909,0.04888100771265704,0.07963438314209552,0.075342624404526,Decision_Tree
1,0.7518145043998703,0.5865465465465466,0.917082462253194,0.04098027093884538,0.07510633831235825,0.03877454513205128,Decision_Tree
2,0.7603635918148113,0.6505630630630631,0.8083403019744483,0.05338907064710837,0.08148182118933016,0.07100560603108887,Decision_Tree
3,0.759659758626222,0.6607867867867868,0.7911684088269454,0.05524761149673716,0.08056790882711184,0.07192542873711096,Decision_Tree
4,0.7558104524385012,0.6718798798798798,0.7668188153310105,0.055537437065373264,0.07942392648445848,0.07047102030214579,Decision_Tree
5,0.7503123655013899,0.6778033033033033,0.7506991869918699,0.05457763952573078,0.0782275125139936,0.07260306880767099,Decision_Tree
6,0.7420405418484687,0.6818078078078078,0.7095923344947735,0.05447706450744999,0.07918999306271085,0.07883127142306678,Decision_Tree
1,0.7320474490169612,0.5596651651651652,0.9044297328687573,0.04198657382310391,0.07662730501111983,0.04266713512672768,Decision_Tree
2,0.7378168490790442,0.619442942942943,0.832260162601626,0.048424463250938285,0.07586142817411862,0.06638701658351988,Decision_Tree
3,0.7291765794540185,0.6410645645645646,0.784451800232288,0.05035816732041229,0.07919678147137663,0.0723089289215884,Decision_Tree
4,0.7255320346478883,0.6526906906906907,0.7590023228803716,0.052865094556161306,0.08017478821633897,0.07290454364243265,Decision_Tree
5,0.7234397550860966,0.6610480480480481,0.736602787456446,0.05444774092473624,0.08116447494926914,0.07339270489813884,Decision_Tree
6,0.7211358379285209,0.6501516516516517,0.7047665505226481,0.053730803009406504,0.08193032488540362,0.07527727624176375,Decision_Tree
1,0.7339210560734951,0.5631336336336337,0.9047084785133566,0.04281726467905865,0.07525682998881059,0.043555735269068314,Decision_Tree
2,0.7245811586848172,0.6058828828828828,0.8107351916376306,0.04781480664149116,0.07888550952666087,0.07559220522096279,Decision_Tree
3,0.722017789130594,0.6270075075075076,0.7752799070847851,0.050753156817774536,0.07797999082066168,0.07764311280776247,Decision_Tree
4,0.7189481572164499,0.6363063063063064,0.7530905923344948,0.05296515979091885,0.07945106157257469,0.0798104612090615,Decision_Tree
5,0.7160124353447525,0.6464864864864865,0.7307514518002323,0.05171402271680063,0.07907045401801636,0.08025663505219155,Decision_Tree
6,0.7127001348037934,0.6393093093093093,0.6944878048780487,0.051507907826039444,0.0796083531092348,0.08404608357624838,Decision_Tree
1,0.726802842912599,0.5384384384384384,0.9151672473867596,0.03877086941990888,0.07212660561901403,0.04366430605243755,Decision_Tree
2,0.7343756748909188,0.6128693693693694,0.8012775842044134,0.04753757184739696,0.08078009758190062,0.07995141474531048,Decision_Tree
3,0.7342781827995243,0.6252687687687688,0.7796178861788617,0.04954874095507469,0.08024855243023025,0.07707342675842703,Decision_Tree
4,0.734471971971972,0.6359234234234235,0.7678443670150987,0.05107658365470444,0.07980407193638935,0.07734511104130054,Decision_Tree
5,0.7305304660060757,0.6491426426426427,0.748150987224158,0.05410150396258105,0.07901785184230321,0.07681841432322455,Decision_Tree
6,0.7229902040542284,0.6538078078078078,0.7046782810685249,0.05183298233143312,0.08031985999828177,0.086374404619114,Decision_Tree
1,0.7406204104801666,0.5684069069069069,0.9128339140534263,0.04185958117254524,0.07693092474081364,0.03879268791894317,Decision_Tree
2,0.7323662551924747,0.6073513513513513,0.8277282229965157,0.04623821332760683,0.07879561490582075,0.06644753486025555,Decision_Tree
3,0.7290493237139578,0.6271921921921922,0.790260162601626,0.049814702978688806,0.08156852467746362,0.07042755866990916,Decision_Tree
4,0.7277777838814424,0.6438768768768769,0.7643530778164924,0.05127556716085148,0.08167392417874156,0.075013349225935,Decision_Tree
5,0.724553357364333,0.6559414414414414,0.7375749128919861,0.05155597305407424,0.08130625068246335,0.07622641869733496,Decision_Tree
6,0.7191728675539651,0.6577192192192193,0.70165737514518,0.05234876019535414,0.0839744495726924,0.07878304665228691,Decision_Tree
1,0.7643815697230332,0.6015285285285286,0.9272346109175378,0.039482710738077,0.07106421335784151,0.036910555113377305,Decision_Tree
2,0.7586624669094181,0.6347627627627628,0.8549059233449477,0.04312423853481094,0.07734187437126747,0.07406788614013342,Decision_Tree
3,0.7620504276053056,0.6585,0.8107038327526133,0.04836800515641453,0.07772336195896114,0.07068366278382164,Decision_Tree
4,0.76138358000858,0.6699984984984985,0.7877096399535424,0.049796368423828084,0.07358423546669221,0.06973312538268824,Decision_Tree
5,0.7607492095754291,0.6798003003003003,0.7699523809523809,0.0505670453456235,0.07323772322423254,0.07393010705271831,Decision_Tree
6,0.7556370338108143,0.6886591591591592,0.7356620209059234,0.05159578868395835,0.07858085929878347,0.08101686886355348,Decision_Tree
1,0.7264444052066004,0.5319654654654655,0.9209233449477352,0.04076135999230277,0.07752934676114842,0.038728450340638626,Decision_Tree
2,0.7386065102559005,0.6108753753753754,0.7996318234610917,0.054420199519904996,0.09144575811128398,0.07714418037675787,Decision_Tree
3,0.7412830884019909,0.6253018018018018,0.7821846689895471,0.0558495371792043,0.08631289679230901,0.0770356993699052,Decision_Tree
4,0.7395711778852023,0.6345015015015015,0.7706736353077817,0.054873523242053066,0.08354127126911165,0.07259654703972575,Decision_Tree
5,0.7349040608552804,0.647009009009009,0.7525423925667828,0.05679393563541827,0.0841370011638317,0.07273576711036217,Decision_Tree
6,0.7303848033573643,0.6692222222222223,0.7037131242740999,0.057957236763086194,0.08717153473288261,0.07801194141151671,Decision_Tree
1,0.7249788664971591,0.5483108108108108,0.9016469221835075,0.04307611336002176,0.07738143243464736,0.0436287866297921,Decision_Tree
2,0.7086753848796532,0.5903378378378379,0.802369337979094,0.04817314245933153,0.08103681514405446,0.0782357731148006,Decision_Tree
3,0.7040738294915124,0.6129189189189189,0.7632520325203253,0.052631732979328695,0.07865640796704489,0.07702642959399755,Decision_Tree
4,0.7011430075545929,0.6244279279279279,0.7461614401858304,0.05302436538296216,0.07646995260087569,0.07857683022909404,Decision_Tree
5,0.6972096669840572,0.6323648648648649,0.7291347270615564,0.05440328205200108,0.07837199627024231,0.07924243747648707,Decision_Tree
6,0.6919689253713645,0.6335915915915916,0.6890720092915215,0.05644644918981689,0.0846557650818108,0.07987866806030679,Decision_Tree
1,0.7448375997949168,0.5944069069069069,0.8952682926829268,0.04281681668146784,0.07921675981107329,0.04915097015390258,Decision_Tree
2,0.73393753858388,0.6411786786786787,0.7973658536585366,0.04994086276964613,0.08280411696891718,0.07437801725883485,Decision_Tree
3,0.7306909775629288,0.6557537537537538,0.7660638792102207,0.05192540917356838,0.07973091117257278,0.07672498695128874,Decision_Tree
4,0.7267625800887996,0.6624474474474474,0.746500580720093,0.053088861947524345,0.08041448821663905,0.07539101739354681,Decision_Tree
5,0.722808953552856,0.6644174174174174,0.7337061556329849,0.05469269071357277,0.08166567693395399,0.0734423889044295,Decision_Tree
6,0.7204397895282042,0.6484339339339339,0.7010255516840883,0.05497250863839905,0.09117123915906451,0.07611888086913901,Decision_Tree
1,0.7548515370771468,0.5994069069069069,0.9102961672473867,0.04121394985448664,0.0712420762995829,0.03676188397365124,Decision_Tree
2,0.7456874487728147,0.6325480480480481,0.8384912891986063,0.04577587075525396,0.07320195391562323,0.06492290997668859,Decision_Tree
3,0.7405563634191683,0.6519099099099099,0.7955632984901277,0.05091379345330457,0.07775654176235326,0.0682008406688224,Decision_Tree
4,0.7370895821779968,0.6620375375375376,0.7665749128919861,0.0533603374678112,0.07836933192914593,0.07239872066237822,Decision_Tree
5,0.734612654902289,0.6671786786786786,0.7450975609756098,0.052352173919202015,0.07901816574659892,0.07459573134342326,Decision_Tree
6,0.7345904266635974,0.6548603603603603,0.7188269454123113,0.05429789914672492,0.0819560354164941,0.07795767443914156,Decision_Tree
1,0.7540781303952035,0.5910540540540541,0.9171022067363531,0.042727091639703604,0.07922246245091577,0.03796206891211136,Decision_Tree
2,0.7473677248677248,0.6415825825825826,0.8068176538908246,0.0505647663929497,0.08056878671611807,0.07914373327130225,Decision_Tree
3,0.7460033979973004,0.6513168168168169,0.7892996515679442,0.052066855759349585,0.07720008815959373,0.07956751582195253,Decision_Tree
4,0.7419481223383663,0.6573153153153153,0.7687816492450639,0.05442723887747138,0.078415430383876,0.07599882533170364,Decision_Tree
5,0.7369874203471765,0.6636411411411411,0.7493751451800232,0.05543962921902316,0.07933818341753442,0.07500810306434054,Decision_Tree
6,0.738579879095123,0.6666561561561561,0.7112357723577236,0.055613761948769026,0.08126026046926588,0.08232222913859136,Decision_Tree
1,0.7162307211392577,0.5337912912912913,0.8986701509872241,0.04058119370250134,0.07595651586623377,0.046064121931515906,Decision_Tree
2,0.7022481144036022,0.5803108108108108,0.8006794425087108,0.04716717418396481,0.07627973555027177,0.07573672804893734,Decision_Tree
3,0.6975914538231611,0.599951951951952,0.7614459930313588,0.05025994327263831,0.07715730419097484,0.07789093341932835,Decision_Tree
4,0.6933942718851256,0.6113828828828829,0.7391753774680604,0.052447491845822265,0.07730496442346081,0.08025348502156109,Decision_Tree
5,0.6899762066073042,0.6190540540540541,0.7186747967479675,0.05370368161511428,0.07724900052572395,0.07925767980908036,Decision_Tree
6,0.6845737549396086,0.6171591591591592,0.6784506387921022,0.051567462856137655,0.08036247705959713,0.08050373721248891,Decision_Tree
1,0.7297345324418495,0.5434864864864865,0.9159825783972125,0.04257301226451937,0.08016748206379908,0.03977367198848148,Decision_Tree
2,0.7560524034487449,0.6350120120120121,0.8021068524970963,0.05658345034156979,0.09056874828869442,0.07792256622733412,Decision_Tree
3,0.7583368786905372,0.6438033033033033,0.7899117305458769,0.05761916397810383,0.08672680234553895,0.07690793978223188,Decision_Tree
4,0.7528914284493553,0.6558438438438439,0.7682148664343786,0.05746775993592299,0.08709332197054084,0.07453619687061117,Decision_Tree
5,0.7425011287419824,0.664487987987988,0.7497758420441347,0.0600395042010333,0.08772086590228641,0.07473661963281437,Decision_Tree
6,0.7333562111763331,0.662003003003003,0.7018199767711963,0.05879946962852601,0.09218364847986138,0.07665690555131749,Decision_Tree
1,0.7556044903788807,0.5854099099099099,0.9257990708478513,0.03873946303075073,0.07012335121559338,0.03797057503547773,Decision_Tree
2,0.761729113259601,0.6562597597597598,0.8041347270615563,0.04944525756600221,0.08230502276778491,0.07326759651201233,Decision_Tree
3,0.7619517466072344,0.6653843843843844,0.7893588850174216,0.050563261773540494,0.0797455510772896,0.06992101929923479,Decision_Tree
4,0.7598423218514682,0.6714234234234234,0.7764413472706155,0.051019119923672765,0.07708586751546653,0.07383092312831109,Decision_Tree
5,0.7545451575268648,0.6793543543543543,0.7612659698025551,0.05226918708154009,0.07724859988985912,0.07276693077464015,Decision_Tree
6,0.7502305672397136,0.6864744744744745,0.7177421602787456,0.05228289861348965,0.08048404597916149,0.07220244713045149,Decision_Tree
1,0.7603477990185308,0.6107687687687687,0.9099268292682927,0.04148625452908687,0.0750511798859715,0.04549562298475079,Decision_Tree
2,0.7554574844879723,0.6568513513513513,0.8179047619047619,0.046327904756130404,0.07727957184749973,0.06933995302656555,Decision_Tree
3,0.7566216787344836,0.6679834834834835,0.8027642276422764,0.047624549167242534,0.07677378773643782,0.07606530666223704,Decision_Tree
4,0.753244804909439,0.6805435435435435,0.7755888501742161,0.04924905730865765,0.07900095659101714,0.08038340494035602,Decision_Tree
5,0.7493833873071678,0.6878993993993994,0.7521080139372822,0.050083928603375565,0.07840835187832108,0.08070772400516887,Decision_Tree
6,0.748457024533244,0.6903978978978978,0.7198385598141696,0.0496342019854792,0.08309610948406924,0.08419078456145002,Decision_Tree
1,0.7374836430507162,0.5587222222222222,0.9162450638792102,0.042370735787502355,0.07738355978468298,0.04033762482411529,Decision_Tree
2,0.7381001062037648,0.6260360360360361,0.8103658536585366,0.05113529823875377,0.08147163915795272,0.07544032740195755,Decision_Tree
3,0.7311202086232574,0.6359249249249249,0.7813484320557491,0.05143973495587021,0.08054298383530059,0.08717908664276057,Decision_Tree
4,0.7283082123935782,0.6474189189189189,0.75802787456446,0.05136911547290675,0.0802601253304968,0.08026551498700234,Decision_Tree
5,0.7240570426698475,0.6509384384384385,0.7427235772357723,0.05297852801886693,0.07828858310427442,0.08267481984068449,Decision_Tree
6,0.7214695230945231,0.6263948948948949,0.7231567944250871,0.05612857852930708,0.08484284909035342,0.08777158795040671,Decision_Tree
1,0.7304603069968924,0.5391981981981983,0.9217224157955866,0.041367610077055215,0.07568178129427758,0.03793222031486188,Decision_Tree
2,0.7431522921004629,0.6163453453453454,0.8166840882694542,0.05272103736218318,0.08918568776480894,0.07835758938583282,Decision_Tree
3,0.7432354000341805,0.6268918918918919,0.8030046457607434,0.054193370493114484,0.08356765872956681,0.07852426398354086,Decision_Tree
4,0.7408825497971839,0.6393273273273273,0.7803403019744484,0.05366830406001941,0.08044772623502752,0.07420553492902376,Decision_Tree
5,0.7363977989313355,0.6492897897897898,0.7605331010452961,0.05585736905740617,0.08097200273207134,0.07442904461032288,Decision_Tree
6,0.72981935027361855,0.6705900900900901,0.7145354239256678,0.056634586815416534,0.08280872545866083,0.07725857861917856,Decision_Tree
1,0.7321801958753178,0.5587297297297298,0.9056306620209059,0.041389262417751545,0.07228960012106025,0.04321294443787876,Decision_Tree
2,0.7214887117082239,0.6060765765765765,0.8055214866434378,0.04690516211654869,0.07615699454536935,0.07393304709102431,Decision_Tree
3,0.7135874445874446,0.6231816816816816,0.7713925667828107,0.048948622433968705,0.07834092468463705,0.08350897499686911,Decision_Tree
4,0.7127520473435107,0.6369204204204204,0.7515145180023228,0.050171889630294876,0.07719998585976284,0.08226980274922455,Decision_Tree
5,0.7115340096193755,0.6476351351351352,0.7352636469221835,0.052076266031392315,0.07843847170527872,0.08026629297702986,Decision_Tree
6,0.713667194633658,0.6446561561561561,0.703274099883856,0.05075040507899495,0.08043713187181901,0.07753670378527813,Decision_Tree
1,0.733313978612759,0.558506006006006,0.9081219512195122,0.044214023423974895,0.07746743793681758,0.03993846420517861,Decision_Tree
2,0.7326522206003914,0.6192477477477477,0.7911335656213705,0.05388985210700838,0.08589420525517902,0.07545521090422783,Decision_Tree
3,0.7325090704816315,0.6313033033033033,0.769205574912892,0.05465474898191803,0.08223874670315905,0.07492781833704058,Decision_Tree
4,0.728038790968669,0.6369069069069069,0.7548524970963996,0.05603148001035466,0.08151447003782383,0.07535399929915892,Decision_Tree
5,0.7227133906554638,0.645,0.7358885017421603,0.05599396770611951,0.08097215518512954,0.07373172467356778,Decision_Tree
6,0.7256580304171768,0.6502837837837838,0.6997514518002322,0.05766117251922868,0.0874550003401711,0.08008589590958683,Decision_Tree
1,0.7325673347563592,0.5529894894894894,0.9121451800232288,0.040406792664336215,0.0756231807830599,0.03761572710917524,Decision_Tree
2,0.740358583321998,0.6131021021021021,0.8077770034843206,0.050797947188707754,0.08013983624447447,0.07331135690408642,Decision_Tree
3,0.7427647281427769,0.6324594594594595,0.785006968641115,0.0531018495453877,0.08053705371424517,0.06964034581990333,Decision_Tree
4,0.7391284006131567,0.6462987987987988,0.7607851335656214,0.0544497592756811,0.0809183648501178,0.07431931209298706,Decision_Tree
5,0.7317528547711475,0.6547627627627628,0.7365110336817654,0.05657055739081052,0.081901855691485,0.07668311424344527,Decision_Tree
6,0.7269863304070621,0.6564474474474474,0.6999152148664344,0.05443658497854837,0.0857459608439953,0.07997170232697214,Decision_Tree
1,0.7215046248338931,0.5435075075075075,0.8995017421602788,0.043365952972295986,0.0777510071732881,0.04346418256055624,Decision_Tree
2,0.7266053723584212,0.6072807807807807,0.8306225319396051,0.04711640587499348,0.07625161933122405,0.07734138377103213,Decision_Tree
3,0.714551413347145,0.6295105105105105,0.7759976771196283,0.04977568429855077,0.07858898864824378,0.08021661688984562,Decision_Tree
4,0.7086493518780104,0.6427492492492493,0.7451486643437863,0.05077839811825351,0.07836039336468092,0.08236708215382348,Decision_Tree
5,0.7061498227321398,0.6531336336336336,0.7225191637630662,0.05241842698030055,0.07830758845899392,0.08394694821441638,Decision_Tree
6,0.702993479106284,0.6522012012012012,0.6885528455284553,0.05245951726694396,0.08176905370650847,0.0826461338089458,Decision_Tree
1,0.7405863441839051,0.5753573573573574,0.905815331010453,0.04444541460561705,0.075784807971507,0.0437661548926139,Decision_Tree
2,0.7266862454789285,0.6061711711711711,0.8271649245063879,0.048350055971626865,0.07711303056375317,0.06773816308930115,Decision_Tree
3,0.7234200650999432,0.6278618618618619,0.7899628339140534,0.05125091079072486,0.07530282341067591,0.077612775190455,Decision_Tree
4,0.7220742188181213,0.6437237237237238,0.767602787456446,0.051584348050150004,0.07396579792916964,0.08109380750034313,Decision_Tree
5,0.7192569036806842,0.6549249249249249,0.747307781649245,0.05447338024210571,0.07731882710602563,0.08172076605254008,Decision_Tree
6,0.7169070730137803,0.6469414414414415,0.7184343786295005,0.05407914187912941,0.08530708480355977,0.08315822282487667,Decision_Tree
1,0.7433295063356039,0.5689354354354355,0.9177235772357724,0.04096803659381319,0.07223793496899489,0.039262708062916714,Decision_Tree
2,0.7455817585878561,0.615463963963964,0.8491416957026713,0.04500844647013864,0.07428771769588957,0.06550497989161053,Decision_Tree
3,0.7375507197092563,0.6380900900900901,0.7943588850174216,0.04632641775804261,0.07601142027963374,0.07246143408637079,Decision_Tree
4,0.7335754064168698,0.6480765765765766,0.7675029036004646,0.0471045510764719,0.07559133816482062,0.076119040584737,Decision_Tree
5,0.7317650647162842,0.6568693693693693,0.7443031358885017,0.048522587227730785,0.07738503773188733,0.07904488486606165,Decision_Tree
6,0.7305274102499713,0.6560855855855856,0.7173925667828107,0.05276111875854908,0.07722382355712219,0.07658657869510063,Decision_Tree
1,0.7477902318695001,0.5716501501501502,0.9239303135888501,0.04134717633858621,0.07494707562836844,0.038770460264405414,Decision_Tree
2,0.743279867410965,0.6191381381381381,0.8302973286875726,0.047125494715124124,0.07978877625174749,0.07037628197577056,Decision_Tree
3,0.7446438245737026,0.635557057057057,0.8081788617886179,0.04877279554604914,0.07950120053642826,0.07534659280717057,Decision_Tree
4,0.7449705576656797,0.6499084084084085,0.7887433217189315,0.05088721746061014,0.0804596855006033,0.07750693405771258,Decision_Tree
5,0.7441480557212264,0.6629534534534535,0.7666422764227643,0.05286502878431433,0.08039952588360576,0.07745591612004492,Decision_Tree
6,0.7376348242842146,0.6711396396396396,0.7279070847851336,0.0543905482970619,0.08333457432840764,0.07685246239441058,Decision_Tree
1,0.7343128851848364,0.5651066066066066,0.9035191637630662,0.042803292616432544,0.07515510516209208,0.04455297414948003,Decision_Tree
2,0.7299693264693264,0.6168603603603604,0.8079616724738676,0.05033161550318096,0.07761495376914984,0.0705321721644121,Decision_Tree
3,0.7273943725955921,0.6339474474474475,0.7782752613240418,0.050747942960911625,0.07406182243316108,0.07135386175660241,Decision_Tree
4,0.7216471951045121,0.6485165165165165,0.7465888501742161,0.04996887075987411,0.07345834616047166,0.07577143410843051,Decision_Tree
5,0.7182550664776275,0.653966966966967,0.7242752613240419,0.049001638569544044,0.0743517763588335,0.07793732885273652,Decision_Tree
6,0.7214339461412632,0.6558588588588589,0.6944297328687573,0.05073372983273748,0.0749162533772219,0.07665366616965479,Decision_Tree
1,0.7163784777809168,0.5377627627627628,0.8949941927990709,0.04156387302833221,0.07563585567163879,0.0436713336192062,Decision_Tree
2,0.7208741956241956,0.6153948948948949,0.7792938443670151,0.04914989484579197,0.0817168339063333,0.07782622073225876,Decision_Tree
3,0.7203732757147391,0.6248873873873874,0.7677154471544716,0.04979866647657344,0.07900293589121392,0.07672990673515959,Decision_Tree
4,0.7120556039488967,0.6332372372372372,0.7495772357723577,0.051025307189248734,0.07704222730098774,0.07422156807632233,Decision_Tree
5,0.7069103358585066,0.6409954954954955,0.7289953542392567,0.052898976370542285,0.07840491568521112,0.0798231763380375,Decision_Tree
6,0.7084098715440179,0.6445285285285285,0.6816736353077817,0.050345260147242325,0.08154130394698271,0.07783064100793262,Decision_Tree
1,0.7393251247763443,0.5571531531531532,0.9214970963995354,0.04238311614484335,0.0730492858028526,0.038347996259798775,Decision_Tree
2,0.7355846674200333,0.6098843843843844,0.8271486643437863,0.05038958829423034,0.08040412306335394,0.07848894458967101,Decision_Tree
3,0.7357266194766194,0.6262987987987988,0.8022729384436702,0.05268946683028804,0.07626649566444686,0.07924105733996623,Decision_Tree
4,0.7321202103671616,0.6413768768768768,0.7702032520325204,0.05230831775155128,0.07603750770582217,0.08123764138997744,Decision_Tree
5,0.7299641409702385,0.6538828828828829,0.7457932636469222,0.05489610000088806,0.07410570141112587,0.07944493945090658,Decision_Tree
6,0.7320858720218476,0.6671156156156156,0.7082311265969803,0.05514270053565281,0.07841583489628993,0.07885037250712473,Decision_Tree
1,0.7355197732575781,0.5463438438438438,0.9246957026713124,0.03879098340077791,0.0729615674430047,0.03690968048253668,Decision_Tree
2,0.7353749184724795,0.5984699699699699,0.8377572590011615,0.045148524588484555,0.08107135605230684,0.08070371912742882,Decision_Tree
3,0.7344921406598236,0.6168258258258258,0.8003414634146342,0.04886370929091688,0.07975145269572124,0.0775700361990133,Decision_Tree
4,0.7328968336803703,0.6310015015015015,0.7750325203252032,0.04996979810894677,0.07624816178880228,0.07640611037378588,Decision_Tree
5,0.7303286117127581,0.6424684684684685,0.7548048780487805,0.05053835372147008,0.07421313600225068,0.07813344033246217,Decision_Tree
6,0.7212024533244046,0.6497552552552552,0.703321718931475,0.05241317896521573,0.07979847338088306,0.07945798599438941,Decision_Tree
1,0.7326686599491478,0.53790990990991,0.9274274099883856,0.04209252850536036,0.0770385061441902,0.0373118941500286,Decision_Tree
2,0.7293904858691445,0.5852432432432433,0.8396782810685249,0.04683227260785633,0.08482023471374882,0.07832346939088414,Decision_Tree
3,0.7318645378828306,0.6138753753753754,0.7948524970963995,0.05050691671737648,0.0823242811626315,0.07340163919362717,Decision_Tree
4,0.7320655646936135,0.6263663663663663,0.7771521486643438,0.053709843027058016,0.08158320852888504,0.073546941824206,Decision_Tree
5,0.7310953553727944,0.6359339339339339,0.7608002322880372,0.05569728409100984,0.08250291418705549,0.07437710065135385,Decision_Tree
6,0.7271290301625667,0.6538768768768769,0.7221927990708479,0.05628491891730459,0.08634384778204819,0.08298952560658791,Decision_Tree
1,0.7325692704900022,0.5682117117117117,0.8969268292682927,0.04215994469120315,0.07510451947766547,0.04365440949162993,Decision_Tree
2,0.7096298541572932,0.6047567567567568,0.7910592334494774,0.04811964383609743,0.0768204084311788,0.07203117074731485,Decision_Tree
3,0.7044826699521821,0.6160675675675675,0.7705505226480837,0.050977537556971105,0.0767537695712736,0.08139102033225201,Decision_Tree
4,0.6984093645038767,0.6270825825825825,0.7433670150987224,0.052052598890262446,0.07588818867189902,0.07831117996313347,Decision_Tree
5,0.6971262250926885,0.6345285285285285,0.7251022067363531,0.053398900940832716,0.07579436287307716,0.07712122719745,Decision_Tree
6,0.7034567725390896,0.6361831831831832,0.6867560975609757,0.05278122696994052,0.08188403544327545,0.08297393064496635,Decision_Tree
1,0.7652591528811041,0.6089039039039039,0.9216144018583043,0.03869083888280425,0.0721355172514856,0.03647381398093675,Decision_Tree
2,0.7555031978842954,0.6391366366366367,0.850780487804878,0.04634666049044148,0.07291943168481117,0.06814328209181837,Decision_Tree
3,0.7519988525110476,0.65843993993994,0.8068931475029036,0.049303971299376984,0.07103281500664574,0.07295601810541039,Decision_Tree
4,0.748496615953933,0.667557057057057,0.7750836236933798,0.051606521157885304,0.07086872772378987,0.07576609629285282,Decision_Tree
5,0.7473126310108017,0.6700705705705706,0.758274099883856,0.05121935763343748,0.07359307145749004,0.07680145131075103,Decision_Tree
6,0.7466085087700941,0.6670585585585586,0.7320708478513357,0.04973856873075637,0.07553607668651953,0.07875651950662521,Decision_Tree
1,0.7177632676230237,0.53474024024024025,0.9007862950058072,0.04114351976577695,0.07382924509698524,0.04498050046644141,Decision_Tree
2,0.7287672960416863,0.6105,0.8052078977932636,0.053735827073415066,0.08458807375888239,0.07667969323705999,Decision_Tree
3,0.7298682462950755,0.6256636636636637,0.789520325203252,0.054673532250352215,0.07966644087815926,0.07942560242859438,Decision_Tree
4,0.7272980859779641,0.6418633633633634,0.7697862950058072,0.05666247071752222,0.0777907541005989,0.08365860077432886,Decision_Tree
5,0.7201852837157715,0.6536201201201202,0.7424250871080139,0.056165176617888314,0.07608974743511727,0.08353958515689713,Decision_Tree
6,0.721452180839376,0.6494984984984985,0.702260162601626,0.05828924659010876,0.08490296505275094,0.08354913604623675,Decision_Tree
1,0.7292320761528078,0.5466801801801802,0.9117839721254355,0.042932397508865024,0.0760630048660624,0.041786234080332704,Decision_Tree
2,0.7316833519059128,0.607984984984985,0.8357224157955865,0.05120759765777758,0.0791366920876997,0.07179935009886908,Decision_Tree
